Date,Bitcoin,Gold,S&P 500,Nasdaq
2023/12/6 0:00,-0.007610516,0.002696362,-0.003913852,-0.005864013
2023/12/7 0:00,-0.01042716,0.001698557,0.007936611,0.013570069
2023/12/8 0:00,0.019985683,-0.012376271,0.004087134,0.00445169
2023/12/11 0:00,-0.059668647,-0.011060947,0.003916814,0.001978087
2023/12/12 0:00,0.004991678,-0.000900405,0.004588813,0.006967544
2023/12/13 0:00,0.03416275,0.023423515,0.013558345,0.013705555
2023/12/14 0:00,0.003101461,0.004489905,0.002643565,0.001871445
2023/12/15 0:00,-0.025761679,-0.008536331,-7.63E-05,0.003540798
2023/12/18 0:00,0.02997967,0.004390348,0.004518122,0.006116677
2023/12/19 0:00,-0.008316571,0.006478966,0.005849267,0.006580876
2023/12/20 0:00,0.032164737,-0.005414633,-0.014793148,-0.015129269
2023/12/21 0:00,0.004956566,0.00796817,0.010248769,0.012503079
2023/12/22 0:00,0.002930566,0.003693172,0.001658682,0.00194277
2023/12/25 0:00,0.013783632,0.0009995,0,0
2023/12/26 0:00,-0.02537448,0.005982072,0.004222761,0.005427833
2023/12/27 0:00,0.021462391,0.004688989,0.001429436,0.001631178
2023/12/28 0:00,-0.018938483,-0.005314095,0.000370106,-0.000267603
2023/12/29 0:00,-0.012474379,-0.001701447,-0.002830477,-0.005566259
2024/1/1 0:00,0.044021665,0.00059982,0,0
2024/1/2 0:00,0.017742604,-0.002603386,-0.005676661,-0.016483349
2024/1/3 0:00,-0.048064954,-0.008939842,-0.008048618,-0.011835384
2024/1/4 0:00,0.030607358,0.001498876,-0.003434272,-0.005629093
2024/1/5 0:00,-0.000390083,0.001099395,0.001824022,0.000948566
2024/1/8 0:00,0.066624266,-0.008637193,0.014015945,0.021772922
2024/1/9 0:00,-0.017845417,0.000899595,-0.001478994,0.000938703
2024/1/10 0:00,0.010522033,-0.003104815,0.005649981,0.007505924
2024/1/11 0:00,-0.005574241,0.002297359,-0.000671281,3.61E-05
2024/1/12 0:00,-0.078842629,0.010148331,0.000750694,0.000171615
2024/1/15 0:00,0.016978564,0.002796087,0,0
2024/1/16 0:00,0.015011365,-0.013186562,-0.003738319,-0.001899259
2024/1/17 0:00,-0.009599713,-0.010858743,-0.005632731,-0.005955023
2024/1/18 0:00,-0.035253906,0.008464078,0.008766721,0.013375109
2024/1/19 0:00,0.008599128,0.003194891,0.012238308,0.016816185
2024/1/22 0:00,-0.05030891,-0.004409708,0.002191921,0.003216063
2024/1/23 0:00,0.008523584,0.003792798,0.002917115,0.004264926
2024/1/24 0:00,0.005793706,-0.007427516,0.000811599,0.003622351
2024/1/25 0:00,-0.003581157,0.003593536,0.005246578,0.001844328
2024/1/26 0:00,0.046076574,-0.000700245,-0.000651998,-0.003561322
2024/1/29 0:00,0.029364416,0.006578315,0.007528366,0.011110848
2024/1/30 0:00,-0.007783745,0.002097798,-0.00060083,-0.007588184
2024/1/31 0:00,-0.008651553,0.000499875,-0.016236852,-0.022553713
2024/2/1 0:00,0.01151489,0.008265744,0.012416286,0.012948628
2024/2/2 0:00,0.002552375,-0.007528266,0.010627771,0.017251506
2024/2/5 0:00,0.001761708,-0.006823225,-0.003191425,-0.002002811
2024/2/6 0:00,0.009936805,0.005286004,0.002307746,0.000725506
2024/2/7 0:00,0.028228646,-0.00060018,0.008207683,0.00941417
2024/2/8 0:00,0.021945671,-0.000500125,0.000570421,0.002349916
2024/2/9 0:00,0.039932995,-0.004409708,0.005725917,0.012393055
2024/2/12 0:00,0.033881479,-0.002202424,-0.000949404,-0.003013188
2024/2/13 0:00,-0.004328589,-0.013794711,-0.013768609,-0.018162968
2024/2/14 0:00,0.04104685,1.00E-04,0.009534168,0.01291799
2024/2/15 0:00,0.002156009,0.005882663,0.005804373,0.002960434
2024/2/16 0:00,0.004258433,0.004489905,-0.004815044,-0.008239443
2024/2/19 0:00,-0.006610164,0.002197584,0,0
2024/2/20 0:00,0.009719679,0.002895803,-0.006023426,-0.009225572
2024/2/21 0:00,-0.008560904,0.000699755,0.001263401,-0.003198177
2024/2/22 0:00,-0.010358548,-0.00040008,0.020902889,0.029142715
2024/2/23 0:00,-0.011231806,0.005683816,0.000347887,-0.00279663
2024/2/26 0:00,0.052511188,-0.00250313,-0.003793939,-0.001286728
2024/2/27 0:00,0.045936216,-0.000500125,0.001704896,0.003689285
2024/2/28 0:00,0.090695293,0.00249688,-0.001659531,-0.005475389
2024/2/29 0:00,-0.021122414,0.004191205,0.00521547,0.009000137
2024/3/1 0:00,0.020095466,0.019410394,0.007975936,0.01130925
2024/3/4 0:00,0.078567081,0.015085637,-0.001193975,-0.004151827
2024/3/5 0:00,-0.068582982,0.005882663,-0.010245406,-0.016668759
2024/3/6 0:00,0.0354997,0.009752291,0.005127933,0.005752093
2024/3/7 0:00,0.01230814,0.005087039,0.010251402,0.014972602
2024/3/8 0:00,0.020331312,0.008464078,-0.006549923,-0.011636616
2024/3/11 0:00,0.043992299,0.002297359,-0.001122868,-0.004101678
2024/3/12 0:00,-0.008949836,-0.011263192,0.011139513,0.015262543
2024/3/13 0:00,0.022166899,0.007571265,-0.001926384,-0.005416837
2024/3/14 0:00,-0.023352461,-0.0062193,-0.002875221,-0.003048278
2024/3/15 0:00,-0.028308923,-0.00250313,-0.006504023,-0.009679336
2024/3/18 0:00,-0.012388508,0.002097798,0.006298184,0.008123112
2024/3/19 0:00,-0.087120732,-0.001300846,0.005633253,0.003925594
2024/3/20 0:00,0.092510853,0.013212331,0.008864766,0.012455218
2024/3/21 0:00,-0.036318674,-0.002402885,0.003231309,0.001979155
2024/3/22 0:00,-0.026498447,-0.007629027,-0.001403172,0.001643615
2024/3/25 0:00,0.039725048,0.003394233,-0.00305964,-0.002703151
2024/3/26 0:00,0.000414779,0.003294567,-0.002803722,-0.004206131
2024/3/27 0:00,-0.007637445,0.007074914,0.008593596,0.005124191
2024/3/28 0:00,0.01839719,0.017348638,0.001115863,-0.001223929
2024/4/1 0:00,-0.023137002,0.008067371,-0.002015615,0.00105992
2024/4/2 0:00,-0.062990904,0.013113639,-0.007265388,-0.009582972
2024/4/3 0:00,0.008123743,0.008364916,0.001090528,0.002276271
2024/4/4 0:00,0.037598863,-0.004208845,-0.012411036,-0.014129794
2024/4/5 0:00,-0.00984563,0.017348638,0.01103805,0.012350267
